airbnb_id,night_price_native,night_price,weekly_price,monthly_price,cleaning_fee_native_price,num_of_baths,num_of_rooms,occupancy,nights_booked,rental_income,airbnb_neighborhood_id,airbnb_city,capacity_of_people,zip,property_type,room_type,reviews_count,num_of_beds,lat,lon,star_rating
33578299.0,273,273,0,0,462,2.0,3,34,125,2844,273148.0,Tampa,12,3,House,Entire home/apt,7,8,27.9695,-82.5503,4
33575658.0,1,139,0,0,85,1.0,1,8,268,3387,268887.0,Tampa,3,3,Apartment,Entire home/apt,22,1,27.9624,-82.5137,5
33579104.0,12,156,0,0,1,2.0,3,14,5,65,126292.0,Tampa,7,3,House,Entire home/apt,8,3,28.015,-82.4414,4
33588682.0,8,8,0,0,1,1.0,1,17,52,416,275668.0,Tampa,4,3,House,Entire home/apt,5,2,28.0025,-82.5645,5
33591005.0,2,182,0,0,2,2.0,3,28,103,1562,275668.0,Tampa,6,3,House,Entire home/apt,7,4,27.9983,-82.591,4
33579958.0,189,223,0,0,12,2.0,3,32,118,2193,126292.0,Tampa,8,3,House,Entire home/apt,15,5,28.0402,-82.4329,5
33577448.0,108,112,0,0,125,1.0,1,21,65,728,124243.0,Tampa,3,3,Condominium,Entire home/apt,7,1,27.9572,-82.4326,5
33581440.0,239,318,0,0,185,2.0,4,35,129,3419,124243.0,Tampa,8,3,House,Entire home/apt,37,5,27.9635,-82.4487,5
33578160.0,15,202,0,0,125,2.0,3,36,133,2239,124197.0,Tampa,6,3,House,Entire home/apt,43,3,27.9737,-82.4888,5
33588060.0,54,62,0,0,72,1.0,1,43,117,806,275668.0,Tampa,3,3,Guest suite,Entire home/apt,3,1,28.0021,-82.5508,5
33579773.0,182,199,0,0,195,2.0,3,42,13,2587,126292.0,Tampa,7,3,House,Entire home/apt,9,5,28.0135,-82.4753,5
33576133.0,15,204,0,0,9,2.5,3,63,229,3893,125884.0,Tampa,6,3,Apartment,Entire home/apt,37,3,27.8713,-82.5297,5
33575866.0,64,64,0,0,35,1.0,1,3,9,64,124197.0,Tampa,2,3,Apartment,Entire home/apt,6,1,28.0107,-82.5138,5
33578425.0,109,135,0,0,1,1.0,2,22,73,896,124243.0,Tampa,4,3,Townhouse,Entire home/apt,42,2,27.997,-82.462,5
33584062.0,54,63,0,0,25,1.0,1,12,34,238,274376.0,Tampa,2,3,Guest suite,Entire home/apt,6,1,28.0139,-82.4866,5
33577773.0,15,119,0,0,15,1.0,2,46,42,1666,126292.0,Tampa,6,3,House,Entire home/apt,18,3,28.0384,-82.4606,5
33577118.0,1,98,0,0,4,1.5,2,57,207,1691,126292.0,Tampa,4,3,Townhouse,Entire home/apt,33,2,28.0187,-82.4373,5
33576771.0,95,85,0,0,75,1.0,1,29,9,765,124197.0,Tampa,2,3,Guest suite,Entire home/apt,3,1,27.9681,-82.4982,5
33580354.0,2,135,0,0,15,1.0,2,68,21,2835,273000.0,Tampa,6,3,Guest suite,Entire home/apt,4,3,27.9669,-82.4985,4
33590020.0,25,267,0,0,25,3.0,3,72,199,5904,274376.0,Tampa,8,3,Bungalow,Entire home/apt,32,4,28.0017,-82.4575,5
33583233.0,145,245,0,0,15,1.0,2,42,128,3136,268959.0,Tampa,5,3,House,Entire home/apt,3,3,27.9618,-82.4807,5
33576842.0,302,336,0,0,23,1.5,3,56,152,5675,125884.0,Tampa,8,3,House,Entire home/apt,18,1,27.8873,-82.5115,5
33577074.0,12,103,0,0,1,2.0,3,67,244,2094,124243.0,Tampa,6,3,Bungalow,Entire home/apt,5,3,28.0036,-82.4436,5
33581858.0,275,185,0,0,15,1.5,3,28,35,1619,273803.0,Tampa,6,3,House,Entire home/apt,5,4,27.8609,-82.5343,5
33578870.0,89,99,0,0,8,1.0,1,27,99,817,273437.0,Tampa,4,3,Apartment,Entire home/apt,9,1,27.9267,-82.455,5
33577879.0,16,165,0,0,75,2.0,3,17,63,866,124197.0,Tampa,9,3,House,Entire home/apt,23,5,28.0107,-82.5028,5
33580513.0,143,197,0,0,15,2.0,3,22,66,13,124243.0,Tampa,8,3,House,Entire home/apt,12,4,27.9636,-82.4293,5
33575073.0,65,69,0,0,6,1.0,1,42,152,874,125649.0,Tampa,3,3,Apartment,Entire home/apt,13,1,27.938,-82.4952,5
33590059.0,14,139,0,0,8,1.0,1,35,11,1529,275668.0,Tampa,4,3,Apartment,Entire home/apt,12,1,27.9926,-82.5492,5
33579425.0,135,172,0,0,95,1.0,3,3,9,1548,126292.0,Tampa,6,3,House,Entire home/apt,24,4,28.0107,-82.4622,5
33575625.0,97,109,0,0,75,1.0,1,45,97,151,125649.0,Tampa,3,3,Apartment,Entire home/apt,16,1,27.9422,-82.4832,5
33580588.0,63,64,0,0,6,1.0,1,55,17,1088,273756.0,Tampa,3,3,Guest suite,Entire home/apt,18,2,28.0212,-82.4817,5
33581659.0,15,19,0,0,125,1.0,3,15,47,893,126709.0,Tampa,6,3,House,Entire home/apt,16,3,27.9731,-82.4679,5
33576122.0,93,88,0,0,125,2.0,2,37,114,1003,124243.0,Tampa,4,3,House,Entire home/apt,14,2,27.9837,-82.4502,5
33580138.0,15,16,0,0,1,1.0,1,51,155,248,273437.0,Tampa,4,3,Apartment,Entire home/apt,36,2,27.9389,-82.4528,5
33576670.0,26,268,0,0,299,2.0,3,9,2,766,272893.0,Tampa,1,3,House,Entire home/apt,13,6,27.9921,-82.4234,5
33583435.0,6,57,0,0,5,1.0,1,33,9,57,274376.0,Tampa,3,3,Guesthouse,Entire home/apt,19,2,28.0121,-82.4874,5
33576891.0,115,9,0,0,1,1.0,1,0,0,0,124197.0,Tampa,2,3,Apartment,Entire home/apt,1,1,27.9676,-82.4991,5
33578895.0,136,122,0,0,1,1.0,1,9,28,3416,273418.0,Tampa,2,3,Condominium,Entire home/apt,11,2,27.9485,-82.4987,5
33576313.0,98,14,0,0,75,1.0,3,48,159,2024,125649.0,Tampa,8,3,Apartment,Entire home/apt,61,5,27.9445,-82.4818,5
33579496.0,96,143,0,0,7,1.0,1,12,26,531,268959.0,Tampa,6,3,Apartment,Entire home/apt,32,2,27.9453,-82.4811,5
33576106.0,129,13,0,0,75,1.0,1,46,126,182,125649.0,Tampa,2,3,Apartment,Entire home/apt,21,1,27.9445,-82.4812,5
33576440.0,98,91,0,0,75,1.0,1,68,21,1911,268959.0,Tampa,4,3,Apartment,Entire home/apt,31,2,27.9451,-82.4817,5
33577628.0,117,117,0,0,1,2.0,3,45,165,1609,124243.0,Tampa,6,3,House,Entire home/apt,15,4,27.9998,-82.4508,5
33574920.0,145,119,0,0,99,1.0,3,7,86,2559,125585.0,Tampa,6,3,House,Entire home/apt,11,4,27.98,-82.3637,5
33577445.0,142,105,0,0,9,1.5,3,58,21,1838,126292.0,Tampa,6,3,House,Entire home/apt,44,5,28.0093,-82.4559,5
33587790.0,55,55,0,0,35,1.0,1,52,191,875,275668.0,Tampa,2,3,Guesthouse,Entire home/apt,92,1,27.9846,-82.5515,5
33575000.0,129,144,0,0,75,1.0,1,53,161,2318,268882.0,Tampa,2,3,Cottage,Entire home/apt,33,1,27.9029,-82.4932,5
33578480.0,257,259,0,0,18,2.0,4,29,88,2279,124197.0,Tampa,6,3,House,Entire home/apt,7,4,28.0015,-82.4956,5
33575945.0,6,65,0,0,25,1.0,1,34,104,676,124197.0,Tampa,2,3,Guest suite,Entire home/apt,38,1,28.0103,-82.5042,5
33580993.0,199,23,0,0,18,2.0,3,59,215,4121,273437.0,Tampa,8,3,House,Entire home/apt,67,5,27.9455,-82.4812,5
33588438.0,83,7,0,0,6,1.0,1,66,4,14,275668.0,Tampa,3,3,Guesthouse,Entire home/apt,16,3,27.9977,-82.5859,5
33579145.0,18,136,0,0,12,1.0,2,58,18,2448,268959.0,Tampa,6,3,Apartment,Entire home/apt,15,3,27.9643,-82.4658,5
33576572.0,106,149,0,0,95,1.0,1,3,7,149,125649.0,Tampa,2,3,Apartment,Entire home/apt,4,1,27.9377,-82.4979,4
33581039.0,11,173,0,0,148,2.0,4,73,266,3835,268959.0,Tampa,8,3,House,Entire home/apt,73,4,27.9695,-82.4671,5
33581012.0,74,77,0,0,89,1.0,2,2,6,462,273756.0,Tampa,4,3,Guesthouse,Entire home/apt,12,2,28.0333,-82.4833,5
33575374.0,115,12,0,0,3,1.0,1,45,165,165,269130.0,Tampa,2,3,Guest suite,Entire home/apt,88,1,27.9215,-82.4503,5
33575722.0,149,144,0,0,149,2.0,2,55,199,2388,268887.0,Tampa,5,3,Serviced apartment,Entire home/apt,12,3,27.9643,-82.51,5
33575550.0,6,62,0,0,4,1.0,1,97,3,186,126292.0,Tampa,2,3,Townhouse,Entire home/apt,26,1,28.045,-82.4672,5
33579672.0,4,45,0,0,45,1.0,1,47,173,649,273756.0,Tampa,2,3,Guest suite,Entire home/apt,48,1,28.0412,-82.4773,5
33575345.0,43,54,0,0,3,1.0,1,93,255,153,124197.0,Tampa,2,3,Guest suite,Entire home/apt,24,1,28.0026,-82.5192,5
33576091.0,119,13,0,0,99,1.0,2,32,68,1263,125649.0,Tampa,4,3,Condominium,Entire home/apt,15,2,27.9412,-82.4967,5
33578584.0,139,139,0,0,1,1.0,2,51,17,2148,126292.0,Tampa,4,3,Bungalow,Entire home/apt,23,3,28.004,-82.4589,4
33584499.0,61,58,0,0,8,1.0,1,19,57,331,274774.0,Tampa,2,3,Bungalow,Entire home/apt,6,1,27.9865,-82.4877,5
33575523.0,131,127,0,0,119,2.0,3,25,93,984,268887.0,Tampa,6,3,House,Entire home/apt,15,4,27.9559,-82.5151,5
33588851.0,148,129,0,0,85,1.0,4,64,59,2537,275184.0,Tampa,7,3,House,Entire home/apt,13,4,28.0389,-82.4152,5
33576032.0,15,127,0,0,4,1.0,1,45,124,175,125649.0,Tampa,2,3,House,Entire home/apt,4,1,27.9319,-82.4914,5
33589691.0,522,214,0,0,174,2.0,3,8,26,506,274376.0,Tampa,16,3,House,Entire home/apt,18,12,28.0145,-82.4869,5
33576756.0,88,85,0,0,6,1.0,1,33,9,85,124197.0,Tampa,4,3,Guest suite,Entire home/apt,36,2,28.0103,-82.5193,5
33575473.0,159,133,0,0,15,2.0,2,43,145,1753,269130.0,Tampa,6,3,House,Entire home/apt,51,2,27.9447,-82.4342,5
33576763.0,11,9,0,0,7,1.0,2,27,73,73,126292.0,Tampa,4,3,Guesthouse,Entire home/apt,17,2,28.0412,-82.4384,5
33575350.0,86,76,0,0,75,1.0,1,14,5,317,269207.0,Tampa,5,3,Condominium,Entire home/apt,4,1,28.1082,-82.382,5
33581853.0,188,176,0,0,189,2.0,4,52,191,2801,273000.0,Tampa,8,3,House,Entire home/apt,23,4,27.9648,-82.4839,5
33575440.0,15,147,0,0,6,2.5,2,85,309,3785,125884.0,Tampa,8,3,Apartment,Entire home/apt,26,4,27.8727,-82.5282,5
33581608.0,149,189,0,0,109,2.0,2,21,76,1197,126709.0,Tampa,5,3,Apartment,Entire home/apt,8,2,27.9601,-82.4625,5
33576156.0,52,69,0,0,55,1.0,1,23,62,475,124197.0,Tampa,2,3,Guest suite,Entire home/apt,27,1,28.0058,-82.5131,5
33580307.0,337,191,0,0,361,2.0,3,36,108,2063,124243.0,Tampa,6,3,House,Entire home/apt,1,3,27.9685,-82.4387,5
33575818.0,125,15,0,0,0,1.0,2,31,94,141,268887.0,Tampa,6,3,Apartment,Entire home/apt,11,3,27.9464,-82.5155,5
33577206.0,288,106,0,0,119,1.0,0,84,26,2756,124243.0,Tampa,4,3,Condominium,Entire home/apt,35,2,27.9634,-82.4561,5
33587941.0,6,6,0,0,85,1.0,1,71,65,13,275668.0,Tampa,2,3,Apartment,Entire home/apt,4,1,28.0016,-82.5773,5
33575697.0,54,58,0,0,8,1.0,1,25,69,445,269206.0,Tampa,2,3,Bungalow,Entire home/apt,28,1,27.9862,-82.4863,5
33586182.0,375,5,0,0,225,2.0,3,65,236,9833,273934.0,Tampa,6,3,House,Entire home/apt,21,4,27.9188,-82.4523,5
33578050.0,5,482,0,0,13,2.5,3,19,51,2731,125649.0,Tampa,8,3,House,Entire home/apt,41,4,27.9444,-82.481,5
33576073.0,144,199,0,0,135,2.5,2,64,232,3847,125884.0,Tampa,5,3,Apartment,Entire home/apt,48,2,27.8722,-82.5314,5
33580477.0,14,139,0,0,25,1.0,2,59,215,249,273000.0,Tampa,4,3,Bungalow,Entire home/apt,34,2,27.9619,-82.4861,5
33575087.0,5,48,0,0,5,1.0,1,14,37,197,124197.0,Tampa,2,3,Serviced apartment,Entire home/apt,8,1,28.0017,-82.5244,5
33576258.0,245,22,0,0,95,2.0,3,68,247,4528,125884.0,Tampa,6,3,Loft,Entire home/apt,29,3,27.869,-82.53,5
33591505.0,193,21,0,0,165,2.0,3,75,275,4813,275976.0,Tampa,8,3,Apartment,Entire home/apt,22,3,28.1387,-82.349,5
33575930.0,63,65,0,0,69,1.0,1,32,96,624,124197.0,Tampa,3,3,Guest suite,Entire home/apt,19,1,27.968,-82.4897,5
33576882.0,12,92,0,0,3,1.0,2,78,284,2177,126292.0,Tampa,6,3,Apartment,Entire home/apt,82,2,28.033,-82.4486,5
33578016.0,105,123,0,0,85,1.0,2,73,265,2716,126292.0,Tampa,5,3,Bungalow,Entire home/apt,56,4,28.0103,-82.4621,5
33576836.0,24,334,0,0,95,2.5,2,23,69,2305,125884.0,Tampa,6,3,Apartment,Entire home/apt,17,3,27.8775,-82.5298,5
33591176.0,385,196,0,0,13,2.0,3,12,41,731,275668.0,Tampa,6,3,House,Entire home/apt,4,3,27.99,-82.569,5
33576039.0,65,67,0,0,5,1.0,1,31,113,631,124197.0,Tampa,2,3,Guest suite,Entire home/apt,42,1,27.9741,-82.4935,5
33575988.0,165,164,0,0,16,2.0,3,5,183,2501,268887.0,Tampa,7,3,House,Entire home/apt,15,3,27.9551,-82.5173,5
33578941.0,5,146,0,0,11,2.0,3,17,63,767,124243.0,Tampa,1,3,House,Entire home/apt,1,3,27.9974,-82.4448,5
33575742.0,159,166,0,0,8,1.0,1,55,166,2756,269130.0,Tampa,4,3,Condominium,Entire home/apt,42,2,27.953,-82.448,5
33576480.0,189,181,0,0,125,2.0,2,65,197,3566,272893.0,Tampa,6,3,House,Entire home/apt,107,3,27.9818,-82.4171,5
33577311.0,85,71,0,0,45,1.0,1,79,289,171,272997.0,Tampa,4,3,Apartment,Entire home/apt,44,2,27.9513,-82.4958,5
33575459.0,159,148,0,0,135,2.5,2,39,141,1739,125884.0,Tampa,6,3,Condominium,Entire home/apt,2,3,27.8708,-82.5285,5
33580261.0,53,59,0,0,5,1.0,1,1,31,183,273756.0,Tampa,2,3,Guest suite,Entire home/apt,6,2,28.0251,-82.493,5
33575804.0,148,17,0,0,9,2.5,2,66,241,3414,125884.0,Tampa,4,3,Apartment,Entire home/apt,34,2,27.8707,-82.5295,5
33575202.0,55,52,0,0,2,1.0,1,84,305,1322,124197.0,Tampa,2,3,Guesthouse,Entire home/apt,97,1,27.987,-82.4956,5
33591386.0,12,215,0,0,1,1.0,2,23,85,1523,275668.0,Tampa,6,3,Apartment,Entire home/apt,26,4,27.9946,-82.5607,5
33575928.0,75,72,0,0,5,1.0,1,29,88,634,126292.0,Tampa,2,3,Apartment,Entire home/apt,55,1,28.0405,-82.4368,5
33580690.0,75,69,0,0,35,1.0,1,27,73,56,273756.0,Tampa,3,3,Other,Entire home/apt,15,1,28.0203,-82.4818,5
33576752.0,125,85,0,0,15,2.0,2,74,202,1908,124197.0,Tampa,6,3,House,Entire home/apt,6,3,27.9683,-82.4943,5
33576584.0,99,95,0,0,1,1.0,2,34,93,982,124243.0,Tampa,3,3,House,Entire home/apt,2,2,27.9561,-82.433,5
33584106.0,7,64,0,0,3,1.0,1,8,23,164,274376.0,Tampa,2,3,Apartment,Entire home/apt,4,1,28.0144,-82.4817,5
33576579.0,195,196,0,0,125,1.0,3,42,128,2509,272893.0,Tampa,6,3,House,Entire home/apt,12,3,27.992,-82.3731,5
33579959.0,18,179,0,0,15,2.0,4,82,3,4475,124243.0,Tampa,8,3,Bungalow,Entire home/apt,39,4,27.9905,-82.4451,5
33576042.0,1,128,0,0,95,1.0,1,15,33,603,125649.0,Tampa,2,3,Apartment,Entire home/apt,4,1,27.9375,-82.4982,4
33580187.0,6,58,0,0,55,1.0,1,5,2,97,273756.0,Tampa,3,3,Tiny house,Entire home/apt,6,1,28.0216,-82.4897,5
33576726.0,299,299,0,0,189,3.0,4,62,226,5631,125884.0,Tampa,8,3,House,Entire home/apt,37,5,27.865,-82.5217,5
33575740.0,6,61,0,0,25,1.0,1,15,51,283,124197.0,Tampa,2,3,Guesthouse,Entire home/apt,9,1,28.0037,-82.4997,5
33580098.0,5,55,0,0,64,1.0,1,21,75,344,273756.0,Tampa,2,3,Guest suite,Entire home/apt,29,1,28.0645,-82.487,5
33581212.0,138,177,0,0,15,1.5,3,27,97,1431,268959.0,Tampa,8,3,Bungalow,Entire home/apt,16,4,27.954,-82.4811,5
33579855.0,199,207,0,0,2,2.5,3,17,46,1058,126292.0,Tampa,7,3,House,Entire home/apt,3,3,28.0232,-82.4751,5
33582792.0,41,5,0,0,6,1.0,1,16,5,25,274376.0,Tampa,2,3,Guest suite,Entire home/apt,9,1,28.019,-82.4994,4
33585755.0,88,134,0,0,18,1.0,3,29,87,1166,274749.0,Tampa,6,3,House,Entire home/apt,4,4,28.0495,-82.4276,5
33581267.0,89,88,0,0,109,1.0,2,38,35,1027,273756.0,Tampa,4,3,Apartment,Entire home/apt,12,2,28.0238,-82.4762,4
33576819.0,17,171,0,0,75,1.0,1,16,48,821,125649.0,Tampa,4,3,Guesthouse,Entire home/apt,7,2,27.93,-82.4838,5
33582940.0,398,471,0,0,25,4.0,3,3,7,366,273756.0,Tampa,1,3,Townhouse,Entire home/apt,6,4,28.0364,-82.4845,5
33587458.0,12,121,0,0,125,1.5,3,25,75,908,274376.0,Tampa,8,3,House,Entire home/apt,9,5,28.0117,-82.4889,5
33580871.0,2,212,0,0,9,1.0,1,28,86,1823,273437.0,Tampa,2,3,Serviced apartment,Entire home/apt,5,1,27.9389,-82.4527,5
33588087.0,6,63,0,0,25,1.0,1,3,9,567,275668.0,Tampa,2,3,Vacation home,Entire home/apt,11,1,28.0007,-82.5562,5
33588457.0,7,7,0,0,55,1.0,1,8,242,1694,275668.0,Tampa,2,3,Guest suite,Entire home/apt,89,1,28.0015,-82.568,5
33576063.0,62,67,0,0,5,1.0,1,34,102,683,124197.0,Tampa,2,3,Guest suite,Entire home/apt,79,1,27.9698,-82.4957,5
33576444.0,89,92,0,0,6,1.0,1,17,53,488,124243.0,Tampa,3,3,Guesthouse,Entire home/apt,11,2,27.9827,-82.4457,5
33587587.0,13,126,0,0,135,2.0,3,4,145,1523,274376.0,Tampa,6,3,House,Entire home/apt,13,3,28.0125,-82.4779,5
33578728.0,315,421,0,0,0,2.0,3,29,97,3712,124197.0,Tampa,6,3,House,Entire home/apt,25,3,27.972,-82.4974,5
33583353.0,56,56,0,0,53,1.0,0,1,3,19,274376.0,Tampa,2,3,Guest suite,Entire home/apt,5,1,28.0115,-82.4995,5
33575832.0,2,172,0,0,125,2.5,2,52,188,2695,125884.0,Tampa,4,3,Apartment,Entire home/apt,49,2,27.8728,-82.5276,5
33581624.0,78,104,0,0,1,1.0,2,58,176,183,273756.0,Tampa,6,3,House,Entire home/apt,18,2,28.0534,-82.4646,5
33577173.0,82,99,0,0,75,1.0,2,51,186,1535,126292.0,Tampa,4,3,House,Entire home/apt,26,3,28.0146,-82.4428,5
33576317.0,69,72,0,0,5,1.0,1,34,92,736,124197.0,Tampa,2,3,Apartment,Entire home/apt,2,1,28.0001,-82.4949,5
33586708.0,63,63,0,0,3,1.0,1,2,9,47,275184.0,Tampa,2,3,Serviced apartment,Entire home/apt,3,1,28.0354,-82.4107,5
33590021.0,45,99,0,0,65,1.0,1,82,301,2483,275682.0,Tampa,3,3,Apartment,Entire home/apt,53,1,28.0753,-82.4252,5
33577893.0,124,123,0,0,12,1.0,2,32,1,123,124243.0,Tampa,6,3,Bungalow,Entire home/apt,3,3,27.973,-82.4586,5
33580088.0,167,184,0,0,1,1.0,2,44,133,2447,124243.0,Tampa,6,3,Apartment,Entire home/apt,48,2,27.9576,-82.4392,5
33577566.0,125,129,0,0,85,1.0,2,25,75,968,124197.0,Tampa,6,3,House,Entire home/apt,2,3,27.9726,-82.4938,5
33578619.0,299,278,0,0,16,2.0,3,45,69,3836,124197.0,Tampa,1,3,House,Entire home/apt,23,7,28.0049,-82.4897,5
33576494.0,2,232,0,0,14,2.0,3,69,253,4891,268887.0,Tampa,6,3,House,Entire home/apt,23,4,27.9463,-82.501,5
33575312.0,126,11,0,0,7,1.5,1,43,131,1441,269130.0,Tampa,4,3,Apartment,Entire home/apt,55,2,27.9499,-82.4326,5
33580838.0,75,73,0,0,4,1.0,1,1,3,219,273756.0,Tampa,2,3,Guesthouse,Entire home/apt,3,1,28.028,-82.4945,5
33583449.0,59,6,0,0,5,1.0,1,65,236,118,274763.0,Tampa,3,3,Guesthouse,Entire home/apt,6,2,28.0187,-82.3822,5
33578218.0,179,213,0,0,75,2.0,3,55,185,3582,124197.0,Tampa,12,3,House,Entire home/apt,16,8,27.9744,-82.4896,5
33575693.0,69,6,0,0,5,1.0,1,31,19,57,124197.0,Tampa,2,3,Apartment,Entire home/apt,22,1,27.9984,-82.495,5
33576801.0,121,17,0,0,175,1.5,2,19,41,996,125649.0,Tampa,6,3,Townhouse,Entire home/apt,9,3,27.9369,-82.493,5
33575903.0,74,71,0,0,7,1.0,1,43,117,923,126292.0,Tampa,2,3,Condominium,Entire home/apt,24,1,28.0075,-82.4554,5
33581251.0,2,282,0,0,2,2.0,3,16,5,141,124243.0,Tampa,12,3,House,Entire home/apt,9,7,27.9693,-82.4345,5
33581229.0,2,274,0,0,2,2.0,3,17,52,1425,124243.0,Tampa,1,3,House,Entire home/apt,11,6,27.9679,-82.4302,5
33577049.0,72,95,0,0,12,2.0,3,37,134,1061,126292.0,Tampa,4,3,House,Entire home/apt,12,3,28.0277,-82.4445,5
33579141.0,159,15,0,0,165,2.0,3,62,227,2838,124243.0,Tampa,6,3,House,Entire home/apt,29,4,27.9799,-82.443,5
33576026.0,86,84,0,0,115,1.0,1,43,117,1092,124243.0,Tampa,4,3,Apartment,Entire home/apt,27,2,27.9816,-82.4449,5
33575107.0,175,176,0,0,175,2.5,3,32,98,1725,268882.0,Tampa,6,3,House,Entire home/apt,17,3,27.8732,-82.4906,5
33584677.0,17,166,0,0,1,2.0,3,33,12,166,274763.0,Tampa,8,3,House,Entire home/apt,18,4,28.0317,-82.4073,5
33579843.0,55,5,0,0,2,1.0,1,71,65,1083,273756.0,Tampa,2,3,Guesthouse,Entire home/apt,3,1,28.0305,-82.4771,5
33581018.0,75,78,0,0,5,1.0,1,16,5,39,273756.0,Tampa,2,3,Apartment,Entire home/apt,3,1,28.0206,-82.4782,5
33580262.0,129,112,0,0,85,2.0,2,84,305,2847,273803.0,Tampa,4,3,Apartment,Entire home/apt,78,2,27.8616,-82.5282,5
33575077.0,11,95,0,0,6,1.0,1,22,79,625,268887.0,Tampa,2,3,Condominium,Entire home/apt,5,1,27.9494,-82.5045,4
33577467.0,2,245,0,0,15,2.5,3,21,63,1544,272879.0,Tampa,7,3,Townhouse,Entire home/apt,4,4,27.9078,-82.4944,5
33578541.0,14,127,0,0,1,1.0,2,45,97,176,268959.0,Tampa,4,3,Serviced apartment,Entire home/apt,19,2,27.9591,-82.4835,5
33576413.0,89,92,0,0,95,2.0,2,39,119,1095,124243.0,Tampa,4,3,Apartment,Entire home/apt,24,2,27.9926,-82.427,5
33589956.0,25,252,0,0,2,2.5,3,12,34,952,274376.0,Tampa,1,3,House,Entire home/apt,1,5,28.0179,-82.4814,5
33576125.0,263,202,0,0,9,2.5,2,56,206,3468,125884.0,Tampa,4,3,Apartment,Entire home/apt,33,2,27.8663,-82.5321,5
33575262.0,78,88,0,0,35,1.0,1,31,114,836,125649.0,Tampa,2,3,Apartment,Entire home/apt,29,1,27.9197,-82.4926,5
33576399.0,18,16,0,0,1,2.0,2,74,202,3591,272893.0,Tampa,4,3,House,Entire home/apt,36,2,27.9716,-82.4245,5
33578653.0,279,288,0,0,25,2.0,4,9,28,806,124197.0,Tampa,1,3,House,Entire home/apt,3,6,27.9695,-82.4917,5
33577649.0,96,118,0,0,11,1.0,2,49,149,1758,124243.0,Tampa,6,3,House,Entire home/apt,17,2,27.9979,-82.4258,5
33591105.0,13,19,0,0,65,1.0,1,24,74,1406,275668.0,Tampa,4,3,Condominium,Entire home/apt,43,2,27.963,-82.5724,5
33577303.0,198,211,0,0,85,2.0,2,11,34,717,272879.0,Tampa,8,3,Apartment,Entire home/apt,5,6,27.9191,-82.4918,5
33577409.0,6,121,0,0,15,1.0,2,53,176,1936,124197.0,Tampa,5,3,House,Entire home/apt,19,3,27.9786,-82.5142,5
33577130.0,105,103,0,0,6,1.0,2,41,113,1293,124197.0,Tampa,6,3,House,Entire home/apt,79,3,28.0071,-82.5144,5
33584371.0,135,126,0,0,13,2.0,3,29,106,1113,274763.0,Tampa,7,3,House,Entire home/apt,4,5,28.019,-82.395,3
33590409.0,125,146,0,0,0,1.0,1,51,138,2239,275668.0,Tampa,4,3,Condominium,Entire home/apt,46,2,27.9648,-82.5705,5
33576096.0,15,86,0,0,0,1.0,2,48,29,1247,124243.0,Tampa,5,3,House,Entire home/apt,18,3,27.9757,-82.4615,5
33575362.0,95,94,7,22,5,1.0,0,63,23,1802,125649.0,Tampa,3,3,House,Entire home/apt,163,1,27.918,-82.4934,5
33576618.0,74,9,0,0,3,1.0,0,82,298,2235,126709.0,Tampa,2,3,Guesthouse,Entire home/apt,701,1,27.997,-82.4657,5
33576227.0,2,195,0,0,13,2.0,3,45,164,2665,268887.0,Tampa,6,3,House,Entire home/apt,17,3,27.9534,-82.5125,4
33577547.0,179,234,0,0,205,2.5,3,7,15,5014,125649.0,Tampa,6,3,Townhouse,Entire home/apt,24,4,27.9379,-82.4806,5
33580584.0,157,201,0,0,149,2.0,4,48,175,2931,124243.0,Tampa,8,3,Bungalow,Entire home/apt,24,4,27.9683,-82.4433,5
33584176.0,52,64,0,0,69,1.0,1,18,45,36,274376.0,Tampa,3,3,Guest suite,Entire home/apt,22,1,27.9982,-82.4798,5
33591310.0,2,208,0,0,17,2.0,3,25,75,156,275668.0,Tampa,6,3,House,Entire home/apt,1,5,27.984,-82.5526,5
33574945.0,115,117,0,0,12,1.0,2,26,87,925,268882.0,Tampa,4,3,House,Entire home/apt,7,2,27.8688,-82.4899,5
33578421.0,189,242,0,0,9,2.0,3,4,12,29,124197.0,Tampa,6,3,House,Entire home/apt,3,3,27.9773,-82.4971,5
33581464.0,349,467,0,0,225,3.0,3,29,87,4063,273575.0,Tampa,1,3,Townhouse,Entire home/apt,32,5,27.9574,-82.4343,5
33580656.0,10309,209,0,0,155,2.0,2,18,49,1138,124243.0,Tampa,8,3,House,Entire home/apt,6,4,27.9799,-82.4622,4
33577322.0,99,102,0,0,97,1.0,2,5,17,145,126292.0,Tampa,4,3,House,Entire home/apt,35,2,28.0373,-82.4684,5
33577335.0,17,208,0,0,2,3.5,4,18,48,1109,125649.0,Tampa,7,3,Townhouse,Entire home/apt,5,3,27.9402,-82.4944,5
33582472.0,325,219,0,0,225,2.0,4,72,154,4818,126709.0,Tampa,1,3,House,Entire home/apt,33,5,27.9776,-82.4675,5
33575301.0,25,9,0,0,12,1.0,1,45,14,126,125649.0,Tampa,4,3,House,Entire home/apt,5,2,27.9443,-82.4899,5
33579494.0,15,162,0,0,15,2.0,3,78,237,3839,124243.0,Tampa,6,3,Bungalow,Entire home/apt,45,2,27.9643,-82.431,5
